row_id,variant_id,base_model,model,rating,label,iteration,timestamp,source
gemma3-12b_normative2_11_20250627_224211,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,11,20250627_224211,llm
gemma3-12b_subject_matter_11_20250627_224211,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,11,20250627_224211,llm
gemma3-12b_subject_matter2_11_20250627_224211,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,11,20250627_224211,llm
gemma3-12b_generalist_12_20250627_224352,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,12,20250627_224352,llm
gemma3-12b_generalist2_12_20250627_224352,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,12,20250627_224352,llm
gemma3-12b_normative_12_20250627_224352,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,12,20250627_224352,llm
gemma3-12b_normative2_12_20250627_224352,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,12,20250627_224352,llm
gemma3-12b_subject_matter_12_20250627_224352,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,12,20250627_224352,llm
gemma3-12b_subject_matter2_12_20250627_224352,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,12,20250627_224352,llm
gemma3-12b_generalist_13_20250627_224509,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,13,20250627_224509,llm
gemma3-12b_generalist2_13_20250627_224509,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,13,20250627_224509,llm
gemma3-12b_normative_13_20250627_224509,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,13,20250627_224509,llm
gemma3-12b_normative2_13_20250627_224509,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,13,20250627_224509,llm
gemma3-12b_subject_matter_13_20250627_224509,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,13,20250627_224509,llm
gemma3-12b_subject_matter2_13_20250627_224509,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,13,20250627_224509,llm
gemma3-12b_generalist_14_20250627_224853,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,14,20250627_224853,llm
gemma3-12b_generalist2_14_20250627_224853,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,14,20250627_224853,llm
gemma3-12b_normative_14_20250627_224853,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,14,20250627_224853,llm
gemma3-12b_normative2_14_20250627_224853,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,14,20250627_224853,llm
gemma3-12b_subject_matter_14_20250627_224853,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,14,20250627_224853,llm
gemma3-12b_subject_matter2_14_20250627_224853,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,14,20250627_224853,llm
gemma3-12b_generalist_15_20250627_225008,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,15,20250627_225008,llm
gemma3-12b_generalist2_15_20250627_225008,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,15,20250627_225008,llm
gemma3-12b_normative_15_20250627_225008,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,15,20250627_225008,llm
gemma3-12b_normative2_15_20250627_225008,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,15,20250627_225008,llm
gemma3-12b_subject_matter_15_20250627_225008,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,15,20250627_225008,llm
gemma3-12b_subject_matter2_15_20250627_225008,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,15,20250627_225008,llm
gemma3-12b_generalist_16_20250627_225123,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,16,20250627_225123,llm
gemma3-12b_generalist2_16_20250627_225123,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,16,20250627_225123,llm
gemma3-12b_normative_16_20250627_225123,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,16,20250627_225123,llm
gemma3-12b_normative2_16_20250627_225123,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,16,20250627_225123,llm
gemma3-12b_subject_matter_16_20250627_225123,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,16,20250627_225123,llm
gemma3-12b_subject_matter2_16_20250627_225123,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,16,20250627_225123,llm
gemma3-12b_generalist_17_20250627_225242,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,17,20250627_225242,llm
gemma3-12b_generalist2_17_20250627_225242,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,17,20250627_225242,llm
gemma3-12b_normative_17_20250627_225242,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,17,20250627_225242,llm
gemma3-12b_normative2_17_20250627_225242,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,17,20250627_225242,llm
gemma3-12b_subject_matter_17_20250627_225242,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,17,20250627_225242,llm
gemma3-12b_subject_matter2_17_20250627_225242,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,17,20250627_225242,llm
gemma3-12b_generalist_18_20250627_225400,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,18,20250627_225400,llm
gemma3-12b_generalist2_18_20250627_225400,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,18,20250627_225400,llm
gemma3-12b_normative_18_20250627_225400,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,18,20250627_225400,llm
gemma3-12b_normative2_18_20250627_225400,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,18,20250627_225400,llm
gemma3-12b_subject_matter_18_20250627_225400,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,18,20250627_225400,llm
gemma3-12b_subject_matter2_18_20250627_225400,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,18,20250627_225400,llm
gemma3-12b_generalist_19_20250627_225540,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,19,20250627_225540,llm
gemma3-12b_generalist2_19_20250627_225540,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,19,20250627_225540,llm
gemma3-12b_normative_19_20250627_225540,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,19,20250627_225540,llm
gemma3-12b_normative2_19_20250627_225540,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,19,20250627_225540,llm
gemma3-12b_subject_matter_19_20250627_225540,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,19,20250627_225540,llm
gemma3-12b_subject_matter2_19_20250627_225540,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,19,20250627_225540,llm
gemma3-12b_generalist_20_20250627_225655,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,20,20250627_225655,llm
gemma3-12b_generalist2_20_20250627_225655,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,20,20250627_225655,llm
gemma3-12b_normative_20_20250627_225655,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,20,20250627_225655,llm
gemma3-12b_normative2_20_20250627_225655,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,20,20250627_225655,llm
gemma3-12b_subject_matter_20_20250627_225655,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,20,20250627_225655,llm
gemma3-12b_subject_matter2_20_20250627_225655,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,20,20250627_225655,llm
gemma3-12b_generalist_21_20250627_225836,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,21,20250627_225836,llm
gemma3-12b_generalist2_21_20250627_225836,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,21,20250627_225836,llm
gemma3-12b_normative_21_20250627_225836,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,21,20250627_225836,llm
gemma3-12b_normative2_21_20250627_225836,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,21,20250627_225836,llm
gemma3-12b_subject_matter_21_20250627_225836,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,21,20250627_225836,llm
gemma3-12b_subject_matter2_21_20250627_225836,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,21,20250627_225836,llm
gemma3-12b_generalist_22_20250627_225958,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,22,20250627_225958,llm
gemma3-12b_generalist2_22_20250627_225958,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,22,20250627_225958,llm
gemma3-12b_normative_22_20250627_225958,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,22,20250627_225958,llm
gemma3-12b_normative2_22_20250627_225958,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,22,20250627_225958,llm
gemma3-12b_subject_matter_22_20250627_225958,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,22,20250627_225958,llm
gemma3-12b_subject_matter2_22_20250627_225958,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,22,20250627_225958,llm
gemma3-12b_generalist_23_20250627_230122,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,23,20250627_230122,llm
gemma3-12b_generalist2_23_20250627_230122,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,23,20250627_230122,llm
gemma3-12b_normative_23_20250627_230122,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,23,20250627_230122,llm
gemma3-12b_normative2_23_20250627_230122,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,23,20250627_230122,llm
gemma3-12b_subject_matter_23_20250627_230122,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,23,20250627_230122,llm
gemma3-12b_subject_matter2_23_20250627_230122,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,23,20250627_230122,llm
gemma3-12b_generalist_24_20250627_230238,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,24,20250627_230238,llm
gemma3-12b_generalist2_24_20250627_230238,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,24,20250627_230238,llm
gemma3-12b_normative_24_20250627_230238,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,24,20250627_230238,llm
gemma3-12b_normative2_24_20250627_230238,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,24,20250627_230238,llm
gemma3-12b_subject_matter_24_20250627_230238,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,24,20250627_230238,llm
gemma3-12b_subject_matter2_24_20250627_230238,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,24,20250627_230238,llm
gemma3-12b_generalist_25_20250627_230352,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,25,20250627_230352,llm
gemma3-12b_generalist2_25_20250627_230352,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,25,20250627_230352,llm
gemma3-12b_normative_25_20250627_230352,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,25,20250627_230352,llm
gemma3-12b_normative2_25_20250627_230352,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,25,20250627_230352,llm
gemma3-12b_subject_matter_25_20250627_230352,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,25,20250627_230352,llm
gemma3-12b_subject_matter2_25_20250627_230352,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,25,20250627_230352,llm
gemma3-12b_generalist_26_20250627_230507,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,26,20250627_230507,llm
gemma3-12b_generalist2_26_20250627_230507,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,26,20250627_230507,llm
gemma3-12b_normative_26_20250627_230507,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,26,20250627_230507,llm
gemma3-12b_normative2_26_20250627_230507,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,26,20250627_230507,llm
gemma3-12b_subject_matter_26_20250627_230507,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,26,20250627_230507,llm
gemma3-12b_subject_matter2_26_20250627_230507,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,26,20250627_230507,llm
gemma3-12b_generalist_27_20250627_231154,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,27,20250627_231154,llm
gemma3-12b_generalist2_27_20250627_231154,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,27,20250627_231154,llm
gemma3-12b_normative_27_20250627_231154,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,27,20250627_231154,llm
gemma3-12b_normative2_27_20250627_231154,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,27,20250627_231154,llm
gemma3-12b_subject_matter_27_20250627_231154,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,27,20250627_231154,llm
gemma3-12b_subject_matter2_27_20250627_231154,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,27,20250627_231154,llm
gemma3-12b_generalist_28_20250627_231320,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,28,20250627_231320,llm
gemma3-12b_generalist2_28_20250627_231320,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,28,20250627_231320,llm
gemma3-12b_normative_28_20250627_231320,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,28,20250627_231320,llm
gemma3-12b_normative2_28_20250627_231320,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,28,20250627_231320,llm
gemma3-12b_subject_matter_28_20250627_231320,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,28,20250627_231320,llm
gemma3-12b_subject_matter2_28_20250627_231320,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,28,20250627_231320,llm
gemma3-12b_generalist_29_20250627_231450,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,29,20250627_231450,llm
gemma3-12b_generalist2_29_20250627_231450,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,29,20250627_231450,llm
gemma3-12b_normative_29_20250627_231450,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,29,20250627_231450,llm
gemma3-12b_normative2_29_20250627_231450,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,29,20250627_231450,llm
gemma3-12b_subject_matter_29_20250627_231450,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,29,20250627_231450,llm
gemma3-12b_subject_matter2_29_20250627_231450,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,29,20250627_231450,llm
gemma3-12b_generalist_30_20250627_231605,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,30,20250627_231605,llm
gemma3-12b_generalist2_30_20250627_231605,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,30,20250627_231605,llm
gemma3-12b_normative_30_20250627_231605,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,30,20250627_231605,llm
gemma3-12b_normative2_30_20250627_231605,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,30,20250627_231605,llm
gemma3-12b_subject_matter_30_20250627_231605,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,30,20250627_231605,llm
gemma3-12b_subject_matter2_30_20250627_231605,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,30,20250627_231605,llm
gemma3-12b_generalist_31_20250627_231719,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,31,20250627_231719,llm
gemma3-12b_generalist2_31_20250627_231719,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,31,20250627_231719,llm
gemma3-12b_normative_31_20250627_231719,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,31,20250627_231719,llm
gemma3-12b_normative2_31_20250627_231719,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,31,20250627_231719,llm
gemma3-12b_subject_matter_31_20250627_231719,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,31,20250627_231719,llm
gemma3-12b_subject_matter2_31_20250627_231719,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,31,20250627_231719,llm
gemma3-12b_generalist_32_20250627_231835,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,32,20250627_231835,llm
gemma3-12b_generalist2_32_20250627_231835,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,32,20250627_231835,llm
gemma3-12b_normative_32_20250627_231835,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,32,20250627_231835,llm
gemma3-12b_normative2_32_20250627_231835,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,32,20250627_231835,llm
gemma3-12b_subject_matter_32_20250627_231835,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,32,20250627_231835,llm
gemma3-12b_subject_matter2_32_20250627_231835,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,32,20250627_231835,llm
gemma3-12b_generalist_33_20250627_231951,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,33,20250627_231951,llm
gemma3-12b_generalist2_33_20250627_231951,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,33,20250627_231951,llm
gemma3-12b_normative_33_20250627_231951,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,33,20250627_231951,llm
gemma3-12b_normative2_33_20250627_231951,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,33,20250627_231951,llm
gemma3-12b_subject_matter_33_20250627_231951,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,33,20250627_231951,llm
gemma3-12b_subject_matter2_33_20250627_231951,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,33,20250627_231951,llm
gemma3-12b_generalist_34_20250627_232106,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,34,20250627_232106,llm
gemma3-12b_generalist2_34_20250627_232106,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,34,20250627_232106,llm
gemma3-12b_normative_34_20250627_232106,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,34,20250627_232106,llm
gemma3-12b_normative2_34_20250627_232106,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,34,20250627_232106,llm
gemma3-12b_subject_matter_34_20250627_232106,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,34,20250627_232106,llm
gemma3-12b_subject_matter2_34_20250627_232106,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,34,20250627_232106,llm
gemma3-12b_generalist_35_20250627_232220,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,35,20250627_232220,llm
gemma3-12b_generalist2_35_20250627_232220,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,35,20250627_232220,llm
gemma3-12b_normative_35_20250627_232220,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,35,20250627_232220,llm
gemma3-12b_normative2_35_20250627_232220,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,35,20250627_232220,llm
gemma3-12b_subject_matter_35_20250627_232220,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,35,20250627_232220,llm
gemma3-12b_subject_matter2_35_20250627_232220,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,35,20250627_232220,llm
gemma3-12b_generalist_36_20250627_232334,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,36,20250627_232334,llm
gemma3-12b_generalist2_36_20250627_232334,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,36,20250627_232334,llm
gemma3-12b_normative_36_20250627_232334,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,36,20250627_232334,llm
gemma3-12b_normative2_36_20250627_232334,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,36,20250627_232334,llm
gemma3-12b_subject_matter_36_20250627_232334,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,36,20250627_232334,llm
gemma3-12b_subject_matter2_36_20250627_232334,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,36,20250627_232334,llm
gemma3-12b_generalist_37_20250627_232450,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,37,20250627_232450,llm
gemma3-12b_generalist2_37_20250627_232450,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,37,20250627_232450,llm
gemma3-12b_normative_37_20250627_232450,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,37,20250627_232450,llm
gemma3-12b_normative2_37_20250627_232450,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,37,20250627_232450,llm
gemma3-12b_subject_matter_37_20250627_232450,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,37,20250627_232450,llm
gemma3-12b_subject_matter2_37_20250627_232450,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,37,20250627_232450,llm
gemma3-12b_generalist_38_20250627_232608,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,38,20250627_232608,llm
gemma3-12b_generalist2_38_20250627_232608,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,38,20250627_232608,llm
gemma3-12b_normative_38_20250627_232608,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,38,20250627_232608,llm
gemma3-12b_normative2_38_20250627_232608,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,38,20250627_232608,llm
gemma3-12b_subject_matter_38_20250627_232608,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,38,20250627_232608,llm
gemma3-12b_subject_matter2_38_20250627_232608,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,38,20250627_232608,llm
gemma3-12b_generalist_39_20250627_232723,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,39,20250627_232723,llm
gemma3-12b_generalist2_39_20250627_232723,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,39,20250627_232723,llm
gemma3-12b_normative_39_20250627_232723,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,39,20250627_232723,llm
gemma3-12b_normative2_39_20250627_232723,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,39,20250627_232723,llm
gemma3-12b_subject_matter_39_20250627_232723,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,39,20250627_232723,llm
gemma3-12b_subject_matter2_39_20250627_232723,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,39,20250627_232723,llm
gemma3-12b_generalist_40_20250627_232838,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,40,20250627_232838,llm
gemma3-12b_generalist2_40_20250627_232838,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,40,20250627_232838,llm
gemma3-12b_normative_40_20250627_232838,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,40,20250627_232838,llm
gemma3-12b_normative2_40_20250627_232838,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,40,20250627_232838,llm
gemma3-12b_subject_matter_40_20250627_232838,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,40,20250627_232838,llm
gemma3-12b_subject_matter2_40_20250627_232838,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,40,20250627_232838,llm
gemma3-12b_generalist_41_20250627_232952,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,41,20250627_232952,llm
gemma3-12b_generalist2_41_20250627_232952,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,41,20250627_232952,llm
gemma3-12b_normative_41_20250627_232952,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,41,20250627_232952,llm
gemma3-12b_normative2_41_20250627_232952,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,41,20250627_232952,llm
gemma3-12b_subject_matter_41_20250627_232952,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,41,20250627_232952,llm
gemma3-12b_subject_matter2_41_20250627_232952,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,41,20250627_232952,llm
gemma3-12b_generalist_42_20250627_233107,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,42,20250627_233107,llm
gemma3-12b_generalist2_42_20250627_233107,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,42,20250627_233107,llm
gemma3-12b_normative_42_20250627_233107,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,42,20250627_233107,llm
gemma3-12b_normative2_42_20250627_233107,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,42,20250627_233107,llm
gemma3-12b_subject_matter_42_20250627_233107,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,42,20250627_233107,llm
gemma3-12b_subject_matter2_42_20250627_233107,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,42,20250627_233107,llm
gemma3-12b_generalist_43_20250627_233227,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,43,20250627_233227,llm
gemma3-12b_generalist2_43_20250627_233227,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,43,20250627_233227,llm
gemma3-12b_normative_43_20250627_233227,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,43,20250627_233227,llm
gemma3-12b_normative2_43_20250627_233227,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,43,20250627_233227,llm
gemma3-12b_subject_matter_43_20250627_233227,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,43,20250627_233227,llm
gemma3-12b_subject_matter2_43_20250627_233227,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,43,20250627_233227,llm
gemma3-12b_generalist_44_20250627_233341,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,44,20250627_233341,llm
gemma3-12b_generalist2_44_20250627_233341,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,44,20250627_233341,llm
gemma3-12b_normative_44_20250627_233341,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,44,20250627_233341,llm
gemma3-12b_normative2_44_20250627_233341,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,44,20250627_233341,llm
gemma3-12b_subject_matter_44_20250627_233341,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,44,20250627_233341,llm
gemma3-12b_subject_matter2_44_20250627_233341,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,44,20250627_233341,llm
gemma3-12b_generalist_45_20250627_233457,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,45,20250627_233457,llm
gemma3-12b_generalist2_45_20250627_233457,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,45,20250627_233457,llm
gemma3-12b_normative_45_20250627_233457,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,45,20250627_233457,llm
gemma3-12b_normative2_45_20250627_233457,gemma3-12b_normative2,gemma3-12b,normative2,3,Feasible,45,20250627_233457,llm
gemma3-12b_subject_matter_45_20250627_233457,gemma3-12b_subject_matter,gemma3-12b,subject_matter,3,Feasible,45,20250627_233457,llm
gemma3-12b_subject_matter2_45_20250627_233457,gemma3-12b_subject_matter2,gemma3-12b,subject_matter2,3,Feasible,45,20250627_233457,llm
gemma3-12b_generalist_46_20250627_233611,gemma3-12b_generalist,gemma3-12b,generalist,3,Feasible,46,20250627_233611,llm
gemma3-12b_generalist2_46_20250627_233611,gemma3-12b_generalist2,gemma3-12b,generalist2,3,Feasible,46,20250627_233611,llm
gemma3-12b_normative_46_20250627_233611,gemma3-12b_normative,gemma3-12b,normative,3,Feasible,46,20250627_233611,llm
