row_id,base_model,variant_id,model,barrier_id,model_barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,condition,anchor_type,anchor_level
ANCHOR_WORD_mistral_normative_01_b5_20260703_080130,mistral,mistral_normative,normative,5,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_subject-matter_01_b1_20260703_080130,mistral,mistral_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues - The use of direct current (DC) power systems can lead to reduced energy efficiency due to higher resistive losses compared to alternating current (AC) systems. Ensuring proper insulation, voltage levels, and system design is crucial for maintaining power quality, safety, and overall performance.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_subject-matter_01_b2_20260703_080130,mistral,mistral_subject-matter,subject-matter,2,2,reduced reliability in DC devices,Reduced reliability in DC devices - DC components and converters may have a shorter lifespan or higher failure rates than their AC counterparts due to factors such as electromigration and thermal cycling. Improving the reliability of DC devices is essential for widespread adoption.,matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_subject-matter_01_b3_20260703_080130,mistral,mistral_subject-matter,subject-matter,3,3,lack of use-cases in which DC is advantageous,"Lack of use-cases in which DC is advantageous - Demonstrating the benefits of DC power systems, such as reduced energy losses, improved power quality, and simplified power distribution, is necessary to encourage their adoption in various sectors. Identifying applications where DC provides clear advantages will help drive market growth.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_subject-matter_01_b4_20260703_080130,mistral,mistral_subject-matter,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards) - Developing clear regulations and standards for net metering, utility ownership, and interoperability between AC and DC systems is crucial to facilitate the integration of renewable energy sources and DC microgrids into existing power infrastructure.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_subject-matter_01_b5_20260703_080130,mistral,mistral_subject-matter,subject-matter,5,5,lack of pilot projects,"Lack of pilot projects - The demonstration of successful DC microgrid deployments across various sectors will help build confidence in the technology and provide valuable insights for future planning and standardization efforts. Pilot projects are essential to validating the technical, economic, and social feasibility of DC solutions.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_generalist_01_b1_20260703_080130,gemma3,gemma3_generalist,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_generalist_01_b3_20260703_080130,gemma3,gemma3_generalist,generalist,3,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_generalist_01_b4_20260703_080130,gemma3,gemma3_generalist,generalist,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_generalist_01_b8_20260703_080130,gemma3,gemma3_generalist,generalist,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_generalist_01_b11_20260703_080130,gemma3,gemma3_generalist,generalist,11,5,high costs of DC solutions,high costs of DC solutions,matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_normative_01_b1_20260703_080130,gemma3,gemma3_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_normative_01_b5_20260703_080130,gemma3,gemma3_normative,normative,5,2,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_normative_01_b6_20260703_080130,gemma3,gemma3_normative,normative,6,3,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_normative_01_b8_20260703_080130,gemma3,gemma3_normative,normative,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_normative_01_b10_20260703_080130,gemma3,gemma3_normative,normative,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_subject-matter_01_b1_20260703_080130,gemma3,gemma3_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_subject-matter_01_b4_20260703_080130,gemma3,gemma3_subject-matter,subject-matter,4,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_subject-matter_01_b8_20260703_080130,gemma3,gemma3_subject-matter,subject-matter,8,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_subject-matter_01_b9_20260703_080130,gemma3,gemma3_subject-matter,subject-matter,9,4,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_subject-matter_01_b10_20260703_080130,gemma3,gemma3_subject-matter,subject-matter,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,1,20260703_080130,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_generalist_02_b1_20260703_080352,phi4,phi4_generalist,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_generalist_02_b3_20260703_080352,phi4,phi4_generalist,generalist,3,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_generalist_02_b4_20260703_080352,phi4,phi4_generalist,generalist,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_generalist_02_b8_20260703_080352,phi4,phi4_generalist,generalist,8,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_generalist_02_b10_20260703_080352,phi4,phi4_generalist,generalist,10,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_normative_02_b1_20260703_080352,phi4,phi4_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_normative_02_b4_20260703_080352,phi4,phi4_normative,normative,4,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_normative_02_b5_20260703_080352,phi4,phi4_normative,normative,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_normative_02_b6_20260703_080352,phi4,phi4_normative,normative,6,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_normative_02_b10_20260703_080352,phi4,phi4_normative,normative,10,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_subject-matter_02_b1_20260703_080352,phi4,phi4_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_subject-matter_02_b4_20260703_080352,phi4,phi4_subject-matter,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_subject-matter_02_b6_20260703_080352,phi4,phi4_subject-matter,subject-matter,6,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_subject-matter_02_b8_20260703_080352,phi4,phi4_subject-matter,subject-matter,8,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_subject-matter_02_b10_20260703_080352,phi4,phi4_subject-matter,subject-matter,10,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_generalist_02_b1_20260703_080352,llama,llama_generalist,generalist,1,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_generalist_02_b3_20260703_080352,llama,llama_generalist,generalist,3,2,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_generalist_02_b4_20260703_080352,llama,llama_generalist,generalist,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_generalist_02_b5_20260703_080352,llama,llama_generalist,generalist,5,4,lack of pilot projects,Lack of pilot projects,matched,corrected_from_label,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_generalist_02_b6_20260703_080352,llama,llama_generalist,generalist,6,5,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_normative_02_b1_20260703_080352,llama,llama_normative,normative,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_normative_02_b2_20260703_080352,llama,llama_normative,normative,2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_normative_02_b3_20260703_080352,llama,llama_normative,normative,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_normative_02_b4_20260703_080352,llama,llama_normative,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_normative_02_b5_20260703_080352,llama,llama_normative,normative,5,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_subject-matter_02_b1_20260703_080352,llama,llama_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_subject-matter_02_b2_20260703_080352,llama,llama_subject-matter,subject-matter,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_subject-matter_02_b4_20260703_080352,llama,llama_subject-matter,subject-matter,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_subject-matter_02_b5_20260703_080352,llama,llama_subject-matter,subject-matter,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_subject-matter_02_b6_20260703_080352,llama,llama_subject-matter,subject-matter,6,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,1.0,2,20260703_080352,no,ANCHORED,ANCHOR_WORD,
