row_id,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp,condition,bias_type,anchor_level,source
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_subject_matter2_04_20250815_023804,phi4,phi4_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,4,20250815_023804,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_subject_matter_04_20250815_023804,phi4,phi4_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,4,20250815_023804,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_generalist2_05_20250815_024149,gemma3,gemma3_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_generalist_05_20250815_024149,gemma3,gemma3_generalist,generalist,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_normative2_05_20250815_024149,gemma3,gemma3_normative2,normative2,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_normative_05_20250815_024149,gemma3,gemma3_normative,normative,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_subject_matter2_05_20250815_024149,gemma3,gemma3_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_subject_matter_05_20250815_024149,gemma3,gemma3_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_generalist2_05_20250815_024149,llama,llama_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_generalist_05_20250815_024149,llama,llama_generalist,generalist,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_normative2_05_20250815_024149,llama,llama_normative2,normative2,Smart and sustainable DC cables,3,Important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_normative_05_20250815_024149,llama,llama_normative,normative,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_subject_matter2_05_20250815_024149,llama,llama_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_subject_matter_05_20250815_024149,llama,llama_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_generalist2_05_20250815_024149,mistral,mistral_generalist2,generalist2,Smart and sustainable DC cables,3,Important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_generalist_05_20250815_024149,mistral,mistral_generalist,generalist,Smart and sustainable DC cables,3,Important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_normative2_05_20250815_024149,mistral,mistral_normative2,normative2,Smart and sustainable DC cables,3,Important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_normative_05_20250815_024149,mistral,mistral_normative,normative,Smart and sustainable DC cables,3,Important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_subject_matter2_05_20250815_024149,mistral,mistral_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_subject_matter_05_20250815_024149,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_generalist2_05_20250815_024149,phi4,phi4_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_generalist_05_20250815_024149,phi4,phi4_generalist,generalist,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_normative2_05_20250815_024149,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_normative_05_20250815_024149,phi4,phi4_normative,normative,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_subject_matter2_05_20250815_024149,phi4,phi4_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_subject_matter_05_20250815_024149,phi4,phi4_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,5,20250815_024149,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_generalist2_06_20250815_024507,gemma3,gemma3_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_generalist_06_20250815_024507,gemma3,gemma3_generalist,generalist,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_normative2_06_20250815_024507,gemma3,gemma3_normative2,normative2,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_normative_06_20250815_024507,gemma3,gemma3_normative,normative,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_subject_matter2_06_20250815_024507,gemma3,gemma3_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_subject_matter_06_20250815_024507,gemma3,gemma3_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_generalist2_06_20250815_024507,llama,llama_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_generalist_06_20250815_024507,llama,llama_generalist,generalist,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_normative2_06_20250815_024507,llama,llama_normative2,normative2,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_normative_06_20250815_024507,llama,llama_normative,normative,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_subject_matter2_06_20250815_024507,llama,llama_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_subject_matter_06_20250815_024507,llama,llama_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_generalist2_06_20250815_024507,mistral,mistral_generalist2,generalist2,Smart and sustainable DC cables,3,Important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_generalist_06_20250815_024507,mistral,mistral_generalist,generalist,Smart and sustainable DC cables,3,Important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_normative2_06_20250815_024507,mistral,mistral_normative2,normative2,Smart and sustainable DC cables,3,Important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_normative_06_20250815_024507,mistral,mistral_normative,normative,Smart and sustainable DC cables,3,Important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_subject_matter2_06_20250815_024507,mistral,mistral_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_subject_matter_06_20250815_024507,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_generalist2_06_20250815_024507,phi4,phi4_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_generalist_06_20250815_024507,phi4,phi4_generalist,generalist,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_normative2_06_20250815_024507,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_normative_06_20250815_024507,phi4,phi4_normative,normative,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_subject_matter2_06_20250815_024507,phi4,phi4_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_subject_matter_06_20250815_024507,phi4,phi4_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,6,20250815_024507,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_generalist2_07_20250815_024906,gemma3,gemma3_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_generalist_07_20250815_024906,gemma3,gemma3_generalist,generalist,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_normative2_07_20250815_024906,gemma3,gemma3_normative2,normative2,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_normative_07_20250815_024906,gemma3,gemma3_normative,normative,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_subject_matter2_07_20250815_024906,gemma3,gemma3_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_subject_matter_07_20250815_024906,gemma3,gemma3_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_generalist2_07_20250815_024906,llama,llama_generalist2,generalist2,Smart and sustainable DC cables,3,Important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_generalist_07_20250815_024906,llama,llama_generalist,generalist,Smart and sustainable DC cables,3,Important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_normative2_07_20250815_024906,llama,llama_normative2,normative2,Smart and sustainable DC cables,3,Important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_normative_07_20250815_024906,llama,llama_normative,normative,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_subject_matter2_07_20250815_024906,llama,llama_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_subject_matter_07_20250815_024906,llama,llama_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_generalist2_07_20250815_024906,mistral,mistral_generalist2,generalist2,Smart and sustainable DC cables,3,Important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_generalist_07_20250815_024906,mistral,mistral_generalist,generalist,Smart and sustainable DC cables,3,Important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_normative2_07_20250815_024906,mistral,mistral_normative2,normative2,Smart and sustainable DC cables,3,Important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_normative_07_20250815_024906,mistral,mistral_normative,normative,Smart and sustainable DC cables,3,Important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_subject_matter2_07_20250815_024906,mistral,mistral_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_subject_matter_07_20250815_024906,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_generalist2_07_20250815_024906,phi4,phi4_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_generalist_07_20250815_024906,phi4,phi4_generalist,generalist,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_normative2_07_20250815_024906,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_normative_07_20250815_024906,phi4,phi4_normative,normative,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_subject_matter2_07_20250815_024906,phi4,phi4_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_phi4_subject_matter_07_20250815_024906,phi4,phi4_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,7,20250815_024906,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_generalist2_08_20250815_025215,gemma3,gemma3_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_generalist_08_20250815_025215,gemma3,gemma3_generalist,generalist,Smart and sustainable DC cables,4,Very important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_normative2_08_20250815_025215,gemma3,gemma3_normative2,normative2,Smart and sustainable DC cables,4,Very important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_normative_08_20250815_025215,gemma3,gemma3_normative,normative,Smart and sustainable DC cables,4,Very important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_subject_matter2_08_20250815_025215,gemma3,gemma3_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_gemma3_subject_matter_08_20250815_025215,gemma3,gemma3_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_generalist2_08_20250815_025215,llama,llama_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_generalist_08_20250815_025215,llama,llama_generalist,generalist,Smart and sustainable DC cables,3,Important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_normative2_08_20250815_025215,llama,llama_normative2,normative2,Smart and sustainable DC cables,3,Important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_normative_08_20250815_025215,llama,llama_normative,normative,Smart and sustainable DC cables,4,Very important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_subject_matter2_08_20250815_025215,llama,llama_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_llama_subject_matter_08_20250815_025215,llama,llama_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_generalist2_08_20250815_025215,mistral,mistral_generalist2,generalist2,Smart and sustainable DC cables,3,Important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_smart_and_sustainable_dc_cables_mistral_generalist_08_20250815_025215,mistral,mistral_generalist,generalist,Smart and sustainable DC cables,3,Important,8,20250815_025215,BIASED,BIAS_NUM_HIGH,high,llm
