row_id,variant_id,base_model,model,rating,label,iteration,timestamp
mistral_generalist_43_20250806_010632,mistral_generalist,mistral,generalist,3,Feasible,43,20250806_010632
mistral_generalist2_43_20250806_010632,mistral_generalist2,mistral,generalist2,3,Feasible,43,20250806_010632
mistral_normative_43_20250806_010632,mistral_normative,mistral,normative,3,Feasible,43,20250806_010632
mistral_normative2_43_20250806_010632,mistral_normative2,mistral,normative2,3,Feasible,43,20250806_010632
mistral_subject_matter_43_20250806_010632,mistral_subject_matter,mistral,subject_matter,3,Feasible,43,20250806_010632
mistral_subject_matter2_43_20250806_010632,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,43,20250806_010632
gemma3_generalist_43_20250806_010632,gemma3_generalist,gemma3,generalist,3,Feasible,43,20250806_010632
gemma3_generalist2_43_20250806_010632,gemma3_generalist2,gemma3,generalist2,3,Feasible,43,20250806_010632
gemma3_normative_43_20250806_010632,gemma3_normative,gemma3,normative,3,Feasible,43,20250806_010632
gemma3_normative2_43_20250806_010632,gemma3_normative2,gemma3,normative2,3,Feasible,43,20250806_010632
gemma3_subject_matter_43_20250806_010632,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,43,20250806_010632
gemma3_subject_matter2_43_20250806_010632,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,43,20250806_010632
llama_generalist_44_20250806_010926,llama_generalist,llama,generalist,3,Feasible,44,20250806_010926
llama_generalist2_44_20250806_010926,llama_generalist2,llama,generalist2,2,Somewhat feasible,44,20250806_010926
llama_normative_44_20250806_010926,llama_normative,llama,normative,3,Feasible,44,20250806_010926
llama_normative2_44_20250806_010926,llama_normative2,llama,normative2,3,Feasible,44,20250806_010926
llama_subject_matter_44_20250806_010926,llama_subject_matter,llama,subject_matter,2,Somewhat feasible,44,20250806_010926
llama_subject_matter2_44_20250806_010926,llama_subject_matter2,llama,subject_matter2,3,Feasible,44,20250806_010926
mistral_generalist_44_20250806_010926,mistral_generalist,mistral,generalist,3,Feasible,44,20250806_010926
mistral_generalist2_44_20250806_010926,mistral_generalist2,mistral,generalist2,3,Feasible,44,20250806_010926
mistral_normative_44_20250806_010926,mistral_normative,mistral,normative,3,Feasible,44,20250806_010926
mistral_normative2_44_20250806_010926,mistral_normative2,mistral,normative2,3,Feasible,44,20250806_010926
mistral_subject_matter_44_20250806_010926,mistral_subject_matter,mistral,subject_matter,3,Feasible,44,20250806_010926
mistral_subject_matter2_44_20250806_010926,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,44,20250806_010926
gemma3_generalist_44_20250806_010926,gemma3_generalist,gemma3,generalist,3,Feasible,44,20250806_010926
gemma3_generalist2_44_20250806_010926,gemma3_generalist2,gemma3,generalist2,3,Feasible,44,20250806_010926
gemma3_normative_44_20250806_010926,gemma3_normative,gemma3,normative,3,Feasible,44,20250806_010926
gemma3_normative2_44_20250806_010926,gemma3_normative2,gemma3,normative2,3,Feasible,44,20250806_010926
gemma3_subject_matter_44_20250806_010926,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,44,20250806_010926
gemma3_subject_matter2_44_20250806_010926,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,44,20250806_010926
llama_generalist_45_20250806_011109,llama_generalist,llama,generalist,3,Feasible,45,20250806_011109
llama_generalist2_45_20250806_011109,llama_generalist2,llama,generalist2,3,Feasible,45,20250806_011109
llama_normative_45_20250806_011109,llama_normative,llama,normative,3,Feasible,45,20250806_011109
llama_normative2_45_20250806_011109,llama_normative2,llama,normative2,3,Feasible,45,20250806_011109
llama_subject_matter_45_20250806_011109,llama_subject_matter,llama,subject_matter,4,Very feasible,45,20250806_011109
llama_subject_matter2_45_20250806_011109,llama_subject_matter2,llama,subject_matter2,2,Somewhat feasible,45,20250806_011109
mistral_generalist_45_20250806_011109,mistral_generalist,mistral,generalist,3,Feasible,45,20250806_011109
mistral_generalist2_45_20250806_011109,mistral_generalist2,mistral,generalist2,3,Feasible,45,20250806_011109
mistral_normative_45_20250806_011109,mistral_normative,mistral,normative,3,Feasible,45,20250806_011109
mistral_normative2_45_20250806_011109,mistral_normative2,mistral,normative2,3,Feasible,45,20250806_011109
mistral_subject_matter_45_20250806_011109,mistral_subject_matter,mistral,subject_matter,3,Feasible,45,20250806_011109
mistral_subject_matter2_45_20250806_011109,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,45,20250806_011109
gemma3_generalist_45_20250806_011109,gemma3_generalist,gemma3,generalist,3,Feasible,45,20250806_011109
gemma3_generalist2_45_20250806_011109,gemma3_generalist2,gemma3,generalist2,3,Feasible,45,20250806_011109
gemma3_normative_45_20250806_011109,gemma3_normative,gemma3,normative,3,Feasible,45,20250806_011109
gemma3_normative2_45_20250806_011109,gemma3_normative2,gemma3,normative2,3,Feasible,45,20250806_011109
gemma3_subject_matter_45_20250806_011109,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,45,20250806_011109
gemma3_subject_matter2_45_20250806_011109,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,45,20250806_011109
llama_generalist_46_20250806_011516,llama_generalist,llama,generalist,4,Very feasible,46,20250806_011516
llama_generalist2_46_20250806_011516,llama_generalist2,llama,generalist2,3,Feasible,46,20250806_011516
llama_normative_46_20250806_011516,llama_normative,llama,normative,3,Feasible,46,20250806_011516
llama_normative2_46_20250806_011516,llama_normative2,llama,normative2,3,Feasible,46,20250806_011516
llama_subject_matter_46_20250806_011516,llama_subject_matter,llama,subject_matter,4,Very feasible,46,20250806_011516
llama_subject_matter2_46_20250806_011516,llama_subject_matter2,llama,subject_matter2,3,Feasible,46,20250806_011516
mistral_generalist_46_20250806_011516,mistral_generalist,mistral,generalist,3,Feasible,46,20250806_011516
mistral_generalist2_46_20250806_011516,mistral_generalist2,mistral,generalist2,3,Feasible,46,20250806_011516
mistral_normative_46_20250806_011516,mistral_normative,mistral,normative,3,Feasible,46,20250806_011516
mistral_normative2_46_20250806_011516,mistral_normative2,mistral,normative2,3,Feasible,46,20250806_011516
mistral_subject_matter_46_20250806_011516,mistral_subject_matter,mistral,subject_matter,3,Feasible,46,20250806_011516
mistral_subject_matter2_46_20250806_011516,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,46,20250806_011516
gemma3_generalist_46_20250806_011516,gemma3_generalist,gemma3,generalist,3,Feasible,46,20250806_011516
gemma3_generalist2_46_20250806_011516,gemma3_generalist2,gemma3,generalist2,3,Feasible,46,20250806_011516
gemma3_normative_46_20250806_011516,gemma3_normative,gemma3,normative,3,Feasible,46,20250806_011516
gemma3_normative2_46_20250806_011516,gemma3_normative2,gemma3,normative2,3,Feasible,46,20250806_011516
gemma3_subject_matter_46_20250806_011516,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,46,20250806_011516
gemma3_subject_matter2_46_20250806_011516,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,46,20250806_011516
llama_generalist_47_20250806_011654,llama_generalist,llama,generalist,3,Feasible,47,20250806_011654
llama_generalist2_47_20250806_011654,llama_generalist2,llama,generalist2,3,Feasible,47,20250806_011654
llama_normative_47_20250806_011654,llama_normative,llama,normative,3,Feasible,47,20250806_011654
llama_normative2_47_20250806_011654,llama_normative2,llama,normative2,3,Feasible,47,20250806_011654
llama_subject_matter_47_20250806_011654,llama_subject_matter,llama,subject_matter,3,Feasible,47,20250806_011654
llama_subject_matter2_47_20250806_011654,llama_subject_matter2,llama,subject_matter2,4,Very feasible,47,20250806_011654
mistral_generalist_47_20250806_011654,mistral_generalist,mistral,generalist,3,Feasible,47,20250806_011654
mistral_generalist2_47_20250806_011654,mistral_generalist2,mistral,generalist2,3,Feasible,47,20250806_011654
mistral_normative_47_20250806_011654,mistral_normative,mistral,normative,3,Feasible,47,20250806_011654
mistral_normative2_47_20250806_011654,mistral_normative2,mistral,normative2,3,Feasible,47,20250806_011654
mistral_subject_matter_47_20250806_011654,mistral_subject_matter,mistral,subject_matter,3,Feasible,47,20250806_011654
mistral_subject_matter2_47_20250806_011654,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,47,20250806_011654
gemma3_generalist_47_20250806_011654,gemma3_generalist,gemma3,generalist,3,Feasible,47,20250806_011654
gemma3_generalist2_47_20250806_011654,gemma3_generalist2,gemma3,generalist2,3,Feasible,47,20250806_011654
gemma3_normative_47_20250806_011654,gemma3_normative,gemma3,normative,3,Feasible,47,20250806_011654
gemma3_normative2_47_20250806_011654,gemma3_normative2,gemma3,normative2,3,Feasible,47,20250806_011654
gemma3_subject_matter_47_20250806_011654,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,47,20250806_011654
gemma3_subject_matter2_47_20250806_011654,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,47,20250806_011654
llama_generalist_48_20250806_011942,llama_generalist,llama,generalist,3,Feasible,48,20250806_011942
llama_generalist2_48_20250806_011942,llama_generalist2,llama,generalist2,3,Feasible,48,20250806_011942
llama_normative_48_20250806_011942,llama_normative,llama,normative,3,Feasible,48,20250806_011942
llama_normative2_48_20250806_011942,llama_normative2,llama,normative2,3,Feasible,48,20250806_011942
llama_subject_matter_48_20250806_011942,llama_subject_matter,llama,subject_matter,4,Very feasible,48,20250806_011942
llama_subject_matter2_48_20250806_011942,llama_subject_matter2,llama,subject_matter2,3,Feasible,48,20250806_011942
mistral_generalist_48_20250806_011942,mistral_generalist,mistral,generalist,3,Feasible,48,20250806_011942
mistral_generalist2_48_20250806_011942,mistral_generalist2,mistral,generalist2,3,Feasible,48,20250806_011942
mistral_normative_48_20250806_011942,mistral_normative,mistral,normative,3,Feasible,48,20250806_011942
mistral_normative2_48_20250806_011942,mistral_normative2,mistral,normative2,3,Feasible,48,20250806_011942
mistral_subject_matter_48_20250806_011942,mistral_subject_matter,mistral,subject_matter,3,Feasible,48,20250806_011942
mistral_subject_matter2_48_20250806_011942,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,48,20250806_011942
gemma3_generalist_48_20250806_011942,gemma3_generalist,gemma3,generalist,3,Feasible,48,20250806_011942
gemma3_generalist2_48_20250806_011942,gemma3_generalist2,gemma3,generalist2,3,Feasible,48,20250806_011942
gemma3_normative_48_20250806_011942,gemma3_normative,gemma3,normative,3,Feasible,48,20250806_011942
gemma3_normative2_48_20250806_011942,gemma3_normative2,gemma3,normative2,3,Feasible,48,20250806_011942
gemma3_subject_matter_48_20250806_011942,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,48,20250806_011942
gemma3_subject_matter2_48_20250806_011942,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,48,20250806_011942
llama_generalist_49_20250806_012120,llama_generalist,llama,generalist,4,Very feasible,49,20250806_012120
llama_generalist2_49_20250806_012120,llama_generalist2,llama,generalist2,3,Feasible,49,20250806_012120
llama_normative_49_20250806_012120,llama_normative,llama,normative,3,Feasible,49,20250806_012120
llama_normative2_49_20250806_012120,llama_normative2,llama,normative2,3,Feasible,49,20250806_012120
llama_subject_matter_49_20250806_012120,llama_subject_matter,llama,subject_matter,3,Feasible,49,20250806_012120
llama_subject_matter2_49_20250806_012120,llama_subject_matter2,llama,subject_matter2,3,Feasible,49,20250806_012120
mistral_generalist_49_20250806_012120,mistral_generalist,mistral,generalist,3,Feasible,49,20250806_012120
mistral_generalist2_49_20250806_012120,mistral_generalist2,mistral,generalist2,3,Feasible,49,20250806_012120
mistral_normative_49_20250806_012120,mistral_normative,mistral,normative,3,Feasible,49,20250806_012120
mistral_normative2_49_20250806_012120,mistral_normative2,mistral,normative2,3,Feasible,49,20250806_012120
mistral_subject_matter_49_20250806_012120,mistral_subject_matter,mistral,subject_matter,3,Feasible,49,20250806_012120
mistral_subject_matter2_49_20250806_012120,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,49,20250806_012120
gemma3_generalist_49_20250806_012120,gemma3_generalist,gemma3,generalist,3,Feasible,49,20250806_012120
gemma3_generalist2_49_20250806_012120,gemma3_generalist2,gemma3,generalist2,3,Feasible,49,20250806_012120
gemma3_normative_49_20250806_012120,gemma3_normative,gemma3,normative,3,Feasible,49,20250806_012120
gemma3_normative2_49_20250806_012120,gemma3_normative2,gemma3,normative2,3,Feasible,49,20250806_012120
gemma3_subject_matter_49_20250806_012120,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,49,20250806_012120
gemma3_subject_matter2_49_20250806_012120,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,49,20250806_012120
