row_id,variant_id,base_model,source,model,barrier_id,official_label,label,iteration
mistral_subject-matter_02_b2,mistral_subject-matter,mistral,llm,subject-matter,2,reduced reliability in DC devices,,2.0
mistral_subject-matter_02_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,2.0
mistral_subject-matter_02_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,2.0
mistral_subject-matter_02_b10,mistral_subject-matter,mistral,llm,subject-matter,10,uncertain regulatory roadmap,,2.0
phi4_generalist_03_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,3.0
phi4_generalist_03_b3,phi4_generalist,phi4,llm,generalist,3,lack of use-cases in which DC is advantageous,,3.0
phi4_generalist_03_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,3.0
phi4_generalist_03_b5,phi4_generalist,phi4,llm,generalist,5,lack of pilot projects,,3.0
phi4_generalist_03_b10,phi4_generalist,phi4,llm,generalist,10,uncertain regulatory roadmap,,3.0
phi4_normative_03_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,3.0
phi4_normative_03_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,3.0
phi4_normative_03_b5,phi4_normative,phi4,llm,normative,5,lack of pilot projects,,3.0
phi4_normative_03_b8,phi4_normative,phi4,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,3.0
phi4_normative_03_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,3.0
phi4_subject-matter_03_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,3.0
phi4_subject-matter_03_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,3.0
phi4_subject-matter_03_b5,phi4_subject-matter,phi4,llm,subject-matter,5,lack of pilot projects,,3.0
phi4_subject-matter_03_b8,phi4_subject-matter,phi4,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,3.0
phi4_subject-matter_03_b10,phi4_subject-matter,phi4,llm,subject-matter,10,uncertain regulatory roadmap,,3.0
gemma3_generalist_03_b1,gemma3_generalist,gemma3,llm,generalist,1,"power losses, quality and safety issues",,3.0
gemma3_generalist_03_b5,gemma3_generalist,gemma3,llm,generalist,5,lack of pilot projects,,3.0
gemma3_generalist_03_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,3.0
gemma3_generalist_03_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,3.0
gemma3_generalist_03_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,3.0
gemma3_normative_03_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,3.0
gemma3_normative_03_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,3.0
gemma3_normative_03_b8,gemma3_normative,gemma3,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,3.0
gemma3_normative_03_b9,gemma3_normative,gemma3,llm,normative,9,lack of enough trained personnel in DC systems,,3.0
gemma3_normative_03_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,3.0
gemma3_subject-matter_03_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,3.0
gemma3_subject-matter_03_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,3.0
gemma3_subject-matter_03_b6,gemma3_subject-matter,gemma3,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,3.0
gemma3_subject-matter_03_b8,gemma3_subject-matter,gemma3,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,3.0
gemma3_subject-matter_03_b10,gemma3_subject-matter,gemma3,llm,subject-matter,10,uncertain regulatory roadmap,,3.0
llama_generalist_03_b1,llama_generalist,llama,llm,generalist,1,"power losses, quality and safety issues",,3.0
llama_generalist_03_b2,llama_generalist,llama,llm,generalist,2,reduced reliability in DC devices,,3.0
llama_generalist_03_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,3.0
llama_generalist_03_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,3.0
llama_generalist_03_b5,llama_generalist,llama,llm,generalist,5,lack of pilot projects,,3.0
llama_normative_03_b1,llama_normative,llama,llm,normative,1,"power losses, quality and safety issues",,3.0
llama_normative_03_b3,llama_normative,llama,llm,normative,3,lack of use-cases in which DC is advantageous,,3.0
llama_normative_03_b4,llama_normative,llama,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,3.0
llama_normative_03_b6,llama_normative,llama,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,3.0
llama_normative_03_b7,llama_normative,llama,llm,normative,7,incompatibility of DC systems components,,3.0
llama_subject-matter_03_b3,llama_subject-matter,llama,llm,subject-matter,3,lack of use-cases in which DC is advantageous,,3.0
llama_subject-matter_03_b1,llama_subject-matter,llama,llm,subject-matter,1,"power losses, quality and safety issues",,3.0
llama_subject-matter_03_b7,llama_subject-matter,llama,llm,subject-matter,7,incompatibility of DC systems components,,3.0
llama_subject-matter_03_b4,llama_subject-matter,llama,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,3.0
llama_subject-matter_03_b11,llama_subject-matter,llama,llm,subject-matter,11,high costs of DC solutions,,3.0
mistral_generalist_03_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,3.0
mistral_generalist_03_b2,mistral_generalist,mistral,llm,generalist,2,reduced reliability in DC devices,,3.0
mistral_generalist_03_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,3.0
mistral_generalist_03_b5,mistral_generalist,mistral,llm,generalist,5,lack of pilot projects,,3.0
mistral_generalist_03_b6,mistral_generalist,mistral,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,3.0
mistral_normative_03_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,3.0
mistral_normative_03_b2,mistral_normative,mistral,llm,normative,2,reduced reliability in DC devices,,3.0
mistral_normative_03_b3,mistral_normative,mistral,llm,normative,3,lack of use-cases in which DC is advantageous,,3.0
mistral_normative_03_b4,mistral_normative,mistral,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,3.0
mistral_normative_03_b11,mistral_normative,mistral,llm,normative,11,high costs of DC solutions,,3.0
mistral_subject-matter_03_b1,mistral_subject-matter,mistral,llm,subject-matter,1,"power losses, quality and safety issues",,3.0
mistral_subject-matter_03_b2,mistral_subject-matter,mistral,llm,subject-matter,2,reduced reliability in DC devices,,3.0
mistral_subject-matter_03_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,3.0
mistral_subject-matter_03_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,3.0
mistral_subject-matter_03_b7,mistral_subject-matter,mistral,llm,subject-matter,7,incompatibility of DC systems components,,3.0
phi4_generalist_04_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,4.0
phi4_generalist_04_b3,phi4_generalist,phi4,llm,generalist,3,lack of use-cases in which DC is advantageous,,4.0
phi4_generalist_04_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,4.0
phi4_generalist_04_b5,phi4_generalist,phi4,llm,generalist,5,lack of pilot projects,,4.0
phi4_generalist_04_b10,phi4_generalist,phi4,llm,generalist,10,uncertain regulatory roadmap,,4.0
phi4_normative_04_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,4.0
phi4_normative_04_b2,phi4_normative,phi4,llm,normative,2,reduced reliability in DC devices,,4.0
phi4_normative_04_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,4.0
phi4_normative_04_b8,phi4_normative,phi4,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,4.0
phi4_normative_04_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,4.0
phi4_subject-matter_04_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,4.0
phi4_subject-matter_04_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,4.0
phi4_subject-matter_04_b5,phi4_subject-matter,phi4,llm,subject-matter,5,lack of pilot projects,,4.0
phi4_subject-matter_04_b9,phi4_subject-matter,phi4,llm,subject-matter,9,lack of enough trained personnel in DC systems,,4.0
phi4_subject-matter_04_b10,phi4_subject-matter,phi4,llm,subject-matter,10,uncertain regulatory roadmap,,4.0
gemma3_generalist_04_b1,gemma3_generalist,gemma3,llm,generalist,1,"power losses, quality and safety issues",,4.0
gemma3_generalist_04_b5,gemma3_generalist,gemma3,llm,generalist,5,lack of pilot projects,,4.0
gemma3_generalist_04_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,4.0
gemma3_generalist_04_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,4.0
gemma3_generalist_04_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,4.0
gemma3_normative_04_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,4.0
gemma3_normative_04_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,4.0
gemma3_normative_04_b7,gemma3_normative,gemma3,llm,normative,7,incompatibility of DC systems components,,4.0
gemma3_normative_04_b8,gemma3_normative,gemma3,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,4.0
gemma3_normative_04_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,4.0
gemma3_subject-matter_04_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,4.0
gemma3_subject-matter_04_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,4.0
gemma3_subject-matter_04_b6,gemma3_subject-matter,gemma3,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,4.0
gemma3_subject-matter_04_b9,gemma3_subject-matter,gemma3,llm,subject-matter,9,lack of enough trained personnel in DC systems,,4.0
gemma3_subject-matter_04_b10,gemma3_subject-matter,gemma3,llm,subject-matter,10,uncertain regulatory roadmap,,4.0
llama_generalist_04_b1,llama_generalist,llama,llm,generalist,1,"power losses, quality and safety issues",,4.0
llama_generalist_04_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,4.0
llama_generalist_04_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,4.0
llama_generalist_04_b7,llama_generalist,llama,llm,generalist,7,incompatibility of DC systems components,,4.0
llama_generalist_04_b11,llama_generalist,llama,llm,generalist,11,high costs of DC solutions,,4.0
llama_normative_04_b3,llama_normative,llama,llm,normative,3,lack of use-cases in which DC is advantageous,,4.0
llama_normative_04_b4,llama_normative,llama,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,4.0
llama_normative_04_b11,llama_normative,llama,llm,normative,11,high costs of DC solutions,,4.0
llama_normative_04_b7,llama_normative,llama,llm,normative,7,incompatibility of DC systems components,,4.0
llama_normative_04_b8,llama_normative,llama,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,4.0
llama_subject-matter_04_b1,llama_subject-matter,llama,llm,subject-matter,1,"power losses, quality and safety issues",,4.0
llama_subject-matter_04_b4,llama_subject-matter,llama,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,4.0
llama_subject-matter_04_b3,llama_subject-matter,llama,llm,subject-matter,3,lack of use-cases in which DC is advantageous,,4.0
llama_subject-matter_04_b7,llama_subject-matter,llama,llm,subject-matter,7,incompatibility of DC systems components,,4.0
llama_subject-matter_04_b8,llama_subject-matter,llama,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,4.0
mistral_generalist_04_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,4.0
mistral_generalist_04_b2,mistral_generalist,mistral,llm,generalist,2,reduced reliability in DC devices,,4.0
mistral_generalist_04_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,4.0
mistral_generalist_04_b5,mistral_generalist,mistral,llm,generalist,5,lack of pilot projects,,4.0
mistral_generalist_04_b7,mistral_generalist,mistral,llm,generalist,7,incompatibility of DC systems components,,4.0
mistral_normative_04_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,4.0
