base_model,model,variant_id,iteration,condition,bias_type,anchor_level,rating,label,scenario,rating_ord,id_key
phi4,subject_matter2,phi4_subject_matter2,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
phi4,generalist,phi4_generalist,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist
phi4,generalist2,phi4_generalist2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist2
phi4,normative,phi4_normative,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative
phi4,normative2,phi4_normative2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative2
phi4,subject_matter,phi4_subject_matter,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter
phi4,subject_matter2,phi4_subject_matter2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
phi4,generalist,phi4_generalist,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist
phi4,generalist2,phi4_generalist2,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist2
phi4,normative,phi4_normative,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative
phi4,normative2,phi4_normative2,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative2
phi4,subject_matter,phi4_subject_matter,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter
phi4,subject_matter2,phi4_subject_matter2,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
phi4,generalist,phi4_generalist,41,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist
phi4,generalist2,phi4_generalist2,41,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist2
phi4,normative,phi4_normative,41,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative
phi4,normative2,phi4_normative2,41,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative2
phi4,subject_matter,phi4_subject_matter,41,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter
phi4,subject_matter2,phi4_subject_matter2,41,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
phi4,generalist,phi4_generalist,42,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist
phi4,generalist2,phi4_generalist2,42,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist2
phi4,normative,phi4_normative,42,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative
phi4,normative2,phi4_normative2,42,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative2
phi4,subject_matter,phi4_subject_matter,42,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter
phi4,subject_matter2,phi4_subject_matter2,42,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
phi4,generalist,phi4_generalist,43,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist
phi4,generalist2,phi4_generalist2,43,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist2
phi4,normative,phi4_normative,43,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative
phi4,normative2,phi4_normative2,43,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative2
phi4,subject_matter,phi4_subject_matter,43,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter
phi4,subject_matter2,phi4_subject_matter2,43,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
phi4,generalist,phi4_generalist,44,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist
phi4,generalist2,phi4_generalist2,44,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist2
phi4,normative,phi4_normative,44,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative
phi4,normative2,phi4_normative2,44,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative2
phi4,subject_matter,phi4_subject_matter,44,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter
phi4,subject_matter2,phi4_subject_matter2,44,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
phi4,generalist,phi4_generalist,45,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist
phi4,generalist2,phi4_generalist2,45,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist2
phi4,normative,phi4_normative,45,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative
phi4,normative2,phi4_normative2,45,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative2
phi4,subject_matter,phi4_subject_matter,45,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter
phi4,subject_matter2,phi4_subject_matter2,45,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
phi4,generalist,phi4_generalist,46,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist
phi4,generalist2,phi4_generalist2,46,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist2
phi4,normative,phi4_normative,46,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative
phi4,normative2,phi4_normative2,46,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative2
phi4,subject_matter,phi4_subject_matter,46,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter
phi4,subject_matter2,phi4_subject_matter2,46,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
phi4,generalist,phi4_generalist,47,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist
phi4,generalist2,phi4_generalist2,47,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist2
phi4,normative,phi4_normative,47,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative
phi4,normative2,phi4_normative2,47,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative2
phi4,subject_matter,phi4_subject_matter,47,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter
phi4,subject_matter2,phi4_subject_matter2,47,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
phi4,generalist,phi4_generalist,48,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist
phi4,generalist2,phi4_generalist2,48,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist2
phi4,normative,phi4_normative,48,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative
phi4,normative2,phi4_normative2,48,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative2
phi4,subject_matter,phi4_subject_matter,48,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter
phi4,subject_matter2,phi4_subject_matter2,48,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
phi4,generalist,phi4_generalist,49,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist
phi4,generalist2,phi4_generalist2,49,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_generalist2
phi4,normative,phi4_normative,49,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative
phi4,normative2,phi4_normative2,49,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_normative2
phi4,subject_matter,phi4_subject_matter,49,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter
phi4,subject_matter2,phi4_subject_matter2,49,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_phi4_subject_matter2
llama-pro,generalist,llama_generalist,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,0,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,0,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,1,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_generalist
llama-pro,generalist2,llama_generalist2,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,1,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_normative
llama-pro,normative2,llama_normative2,1,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,1,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,1,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_subject_matter2
mistral,generalist,mistral_generalist,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,1,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,2,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_generalist
llama-pro,generalist2,llama_generalist2,2,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_generalist2
llama-pro,normative,llama_normative,2,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_normative
llama-pro,normative2,llama_normative2,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,2,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter2
mistral,generalist,mistral_generalist,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,2,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,3,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_generalist
llama-pro,generalist2,llama_generalist2,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,3,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_normative
llama-pro,normative2,llama_normative2,3,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,3,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter2
mistral,generalist,mistral_generalist,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,3,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,4,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,4,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,5,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,5,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,6,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,6,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,7,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter2
mistral,generalist,mistral_generalist,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,7,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,8,CONTEXT,NA,NA,1,Not feasible,CONTEXT,1,L_llama_generalist
llama-pro,generalist2,llama_generalist2,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,8,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_normative
llama-pro,normative2,llama_normative2,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,8,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,8,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter2
mistral,generalist,mistral_generalist,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,8,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
